sample_id,polarity,path,features,total_peaks,mean_peaks_per_feature
VGF152_G10,neg,.cache/extracted/pf1600_raw/VGF152_G10/neg/VGF152_G10_features_ms2_neg.mgf,176,2254,12.806818
VGF152_G10,pos,.cache/extracted/pf1600_raw/VGF152_G10/pos/VGF152_G10_features_ms2_pos.mgf,387,19821,51.217054
VGF152_G11,neg,.cache/extracted/pf1600_raw/VGF152_G11/neg/VGF152_G11_features_ms2_neg.mgf,177,2509,14.175141
VGF152_G11,pos,.cache/extracted/pf1600_raw/VGF152_G11/pos/VGF152_G11_features_ms2_pos.mgf,499,28012,56.136273
VGF152_G12,neg,.cache/extracted/pf1600_raw/VGF152_G12/neg/VGF152_G12_features_ms2_neg.mgf,0,0,0.000000
VGF152_G12,pos,.cache/extracted/pf1600_raw/VGF152_G12/pos/VGF152_G12_features_ms2_pos.mgf,17,838,49.294118
VGF152_H01,neg,.cache/extracted/pf1600_raw/VGF152_H01/neg/VGF152_H01_features_ms2_neg.mgf,992,15228,15.350806
VGF152_H01,pos,.cache/extracted/pf1600_raw/VGF152_H01/pos/VGF152_H01_features_ms2_pos.mgf,1492,81459,54.597185
VGF152_H02,neg,.cache/extracted/pf1600_raw/VGF152_H02/neg/VGF152_H02_features_ms2_neg.mgf,196,3482,17.765306
VGF152_H02,pos,.cache/extracted/pf1600_raw/VGF152_H02/pos/VGF152_H02_features_ms2_pos.mgf,553,30928,55.927667
VGF152_H03,neg,.cache/extracted/pf1600_raw/VGF152_H03/neg/VGF152_H03_features_ms2_neg.mgf,225,3240,14.400000
VGF152_H03,pos,.cache/extracted/pf1600_raw/VGF152_H03/pos/VGF152_H03_features_ms2_pos.mgf,620,49882,80.454839
VGF152_H04,neg,.cache/extracted/pf1600_raw/VGF152_H04/neg/VGF152_H04_features_ms2_neg.mgf,214,3309,15.462617
VGF152_H04,pos,.cache/extracted/pf1600_raw/VGF152_H04/pos/VGF152_H04_features_ms2_pos.mgf,526,30787,58.530418
VGF152_H05,neg,.cache/extracted/pf1600_raw/VGF152_H05/neg/VGF152_H05_features_ms2_neg.mgf,109,2115,19.403670
VGF152_H05,pos,.cache/extracted/pf1600_raw/VGF152_H05/pos/VGF152_H05_features_ms2_pos.mgf,287,16495,57.473868
VGF152_H06,neg,.cache/extracted/pf1600_raw/VGF152_H06/neg/VGF152_H06_features_ms2_neg.mgf,278,7843,28.212230
VGF152_H06,pos,.cache/extracted/pf1600_raw/VGF152_H06/pos/VGF152_H06_features_ms2_pos.mgf,551,33022,59.931034
VGF152_H07,neg,.cache/extracted/pf1600_raw/VGF152_H07/neg/VGF152_H07_features_ms2_neg.mgf,326,7857,24.101227
VGF152_H07,pos,.cache/extracted/pf1600_raw/VGF152_H07/pos/VGF152_H07_features_ms2_pos.mgf,471,35003,74.316348
VGF152_H08,neg,.cache/extracted/pf1600_raw/VGF152_H08/neg/VGF152_H08_features_ms2_neg.mgf,170,4622,27.188235
VGF152_H08,pos,.cache/extracted/pf1600_raw/VGF152_H08/pos/VGF152_H08_features_ms2_pos.mgf,393,21074,53.623410
VGF152_H09,neg,.cache/extracted/pf1600_raw/VGF152_H09/neg/VGF152_H09_features_ms2_neg.mgf,419,14472,34.539379
VGF152_H09,pos,.cache/extracted/pf1600_raw/VGF152_H09/pos/VGF152_H09_features_ms2_pos.mgf,506,22799,45.057312
VGF152_H10,neg,.cache/extracted/pf1600_raw/VGF152_H10/neg/VGF152_H10_features_ms2_neg.mgf,293,7144,24.382253
VGF152_H10,pos,.cache/extracted/pf1600_raw/VGF152_H10/pos/VGF152_H10_features_ms2_pos.mgf,353,21931,62.127479
VGF152_H11,neg,.cache/extracted/pf1600_raw/VGF152_H11/neg/VGF152_H11_features_ms2_neg.mgf,332,8031,24.189759
VGF152_H11,pos,.cache/extracted/pf1600_raw/VGF152_H11/pos/VGF152_H11_features_ms2_pos.mgf,447,25688,57.467562
VGF152_H12,neg,.cache/extracted/pf1600_raw/VGF152_H12/neg/VGF152_H12_features_ms2_neg.mgf,3,145,48.333333
VGF152_H12,pos,.cache/extracted/pf1600_raw/VGF152_H12/pos/VGF152_H12_features_ms2_pos.mgf,11,458,41.636364
VGF153_A01,neg,.cache/extracted/pf1600_raw/VGF153_A01/neg/VGF153_A01_features_ms2_neg.mgf,1242,34230,27.560386
VGF153_A01,pos,.cache/extracted/pf1600_raw/VGF153_A01/pos/VGF153_A01_features_ms2_pos.mgf,1540,72391,47.007143
VGF153_A02,neg,.cache/extracted/pf1600_raw/VGF153_A02/neg/VGF153_A02_features_ms2_neg.mgf,356,9617,27.014045
VGF153_A02,pos,.cache/extracted/pf1600_raw/VGF153_A02/pos/VGF153_A02_features_ms2_pos.mgf,898,39682,44.189310
VGF153_A03,neg,.cache/extracted/pf1600_raw/VGF153_A03/neg/VGF153_A03_features_ms2_neg.mgf,187,4527,24.208556
VGF153_A03,pos,.cache/extracted/pf1600_raw/VGF153_A03/pos/VGF153_A03_features_ms2_pos.mgf,749,37551,50.134846
VGF153_A04,neg,.cache/extracted/pf1600_raw/VGF153_A04/neg/VGF153_A04_features_ms2_neg.mgf,176,4203,23.880682
VGF153_A04,pos,.cache/extracted/pf1600_raw/VGF153_A04/pos/VGF153_A04_features_ms2_pos.mgf,629,29392,46.728140
VGF153_A05,neg,.cache/extracted/pf1600_raw/VGF153_A05/neg/VGF153_A05_features_ms2_neg.mgf,258,6924,26.837209
VGF153_A05,pos,.cache/extracted/pf1600_raw/VGF153_A05/pos/VGF153_A05_features_ms2_pos.mgf,666,32972,49.507508
VGF153_A06,neg,.cache/extracted/pf1600_raw/VGF153_A06/neg/VGF153_A06_features_ms2_neg.mgf,151,3584,23.735099
VGF153_A06,pos,.cache/extracted/pf1600_raw/VGF153_A06/pos/VGF153_A06_features_ms2_pos.mgf,301,14026,46.598007
VGF153_A07,neg,.cache/extracted/pf1600_raw/VGF153_A07/neg/VGF153_A07_features_ms2_neg.mgf,130,3027,23.284615
VGF153_A07,pos,.cache/extracted/pf1600_raw/VGF153_A07/pos/VGF153_A07_features_ms2_pos.mgf,345,17796,51.582609
VGF153_A08,neg,.cache/extracted/pf1600_raw/VGF153_A08/neg/VGF153_A08_features_ms2_neg.mgf,259,6000,23.166023
VGF153_A08,pos,.cache/extracted/pf1600_raw/VGF153_A08/pos/VGF153_A08_features_ms2_pos.mgf,728,29712,40.813187
VGF153_A09,neg,.cache/extracted/pf1600_raw/VGF153_A09/neg/VGF153_A09_features_ms2_neg.mgf,68,1347,19.808824
VGF153_A09,pos,.cache/extracted/pf1600_raw/VGF153_A09/pos/VGF153_A09_features_ms2_pos.mgf,219,11404,52.073059
VGF153_A10,neg,.cache/extracted/pf1600_raw/VGF153_A10/neg/VGF153_A10_features_ms2_neg.mgf,449,13899,30.955457
VGF153_A10,pos,.cache/extracted/pf1600_raw/VGF153_A10/pos/VGF153_A10_features_ms2_pos.mgf,1086,84877,78.155617
VGF153_A11,neg,.cache/extracted/pf1600_raw/VGF153_A11/neg/VGF153_A11_features_ms2_neg.mgf,342,9215,26.944444
VGF153_A11,pos,.cache/extracted/pf1600_raw/VGF153_A11/pos/VGF153_A11_features_ms2_pos.mgf,729,34665,47.551440
VGF153_A12,neg,.cache/extracted/pf1600_raw/VGF153_A12/neg/VGF153_A12_features_ms2_neg.mgf,5,125,25.000000
VGF153_A12,pos,.cache/extracted/pf1600_raw/VGF153_A12/pos/VGF153_A12_features_ms2_pos.mgf,48,2087,43.479167
VGF153_B01,neg,.cache/extracted/pf1600_raw/VGF153_B01/neg/VGF153_B01_features_ms2_neg.mgf,1260,34903,27.700794
VGF153_B01,pos,.cache/extracted/pf1600_raw/VGF153_B01/pos/VGF153_B01_features_ms2_pos.mgf,1449,71228,49.156660
VGF153_B02,neg,.cache/extracted/pf1600_raw/VGF153_B02/neg/VGF153_B02_features_ms2_neg.mgf,142,3754,26.436620
VGF153_B02,pos,.cache/extracted/pf1600_raw/VGF153_B02/pos/VGF153_B02_features_ms2_pos.mgf,948,52124,54.983122
VGF153_B03,neg,.cache/extracted/pf1600_raw/VGF153_B03/neg/VGF153_B03_features_ms2_neg.mgf,297,6984,23.515152
VGF153_B03,pos,.cache/extracted/pf1600_raw/VGF153_B03/pos/VGF153_B03_features_ms2_pos.mgf,788,42559,54.008883
VGF153_B04,neg,.cache/extracted/pf1600_raw/VGF153_B04/neg/VGF153_B04_features_ms2_neg.mgf,258,7156,27.736434
VGF153_B04,pos,.cache/extracted/pf1600_raw/VGF153_B04/pos/VGF153_B04_features_ms2_pos.mgf,481,24482,50.898129
VGF153_B05,neg,.cache/extracted/pf1600_raw/VGF153_B05/neg/VGF153_B05_features_ms2_neg.mgf,330,8590,26.030303
VGF153_B05,pos,.cache/extracted/pf1600_raw/VGF153_B05/pos/VGF153_B05_features_ms2_pos.mgf,601,28884,48.059900
VGF153_B06,neg,.cache/extracted/pf1600_raw/VGF153_B06/neg/VGF153_B06_features_ms2_neg.mgf,219,4877,22.269406
VGF153_B06,pos,.cache/extracted/pf1600_raw/VGF153_B06/pos/VGF153_B06_features_ms2_pos.mgf,369,19459,52.734417
VGF153_B07,neg,.cache/extracted/pf1600_raw/VGF153_B07/neg/VGF153_B07_features_ms2_neg.mgf,131,3298,25.175573
VGF153_B07,pos,.cache/extracted/pf1600_raw/VGF153_B07/pos/VGF153_B07_features_ms2_pos.mgf,384,19588,51.010417
VGF153_B08,neg,.cache/extracted/pf1600_raw/VGF153_B08/neg/VGF153_B08_features_ms2_neg.mgf,300,8611,28.703333
VGF153_B08,pos,.cache/extracted/pf1600_raw/VGF153_B08/pos/VGF153_B08_features_ms2_pos.mgf,610,28607,46.896721
VGF153_B09,neg,.cache/extracted/pf1600_raw/VGF153_B09/neg/VGF153_B09_features_ms2_neg.mgf,148,3496,23.621622
VGF153_B09,pos,.cache/extracted/pf1600_raw/VGF153_B09/pos/VGF153_B09_features_ms2_pos.mgf,239,9403,39.343096
VGF153_B10,neg,.cache/extracted/pf1600_raw/VGF153_B10/neg/VGF153_B10_features_ms2_neg.mgf,565,15765,27.902655
VGF153_B10,pos,.cache/extracted/pf1600_raw/VGF153_B10/pos/VGF153_B10_features_ms2_pos.mgf,966,60794,62.933747
VGF153_B11,neg,.cache/extracted/pf1600_raw/VGF153_B11/neg/VGF153_B11_features_ms2_neg.mgf,378,9663,25.563492
VGF153_B11,pos,.cache/extracted/pf1600_raw/VGF153_B11/pos/VGF153_B11_features_ms2_pos.mgf,727,34572,47.554333
VGF153_B12,neg,.cache/extracted/pf1600_raw/VGF153_B12/neg/VGF153_B12_features_ms2_neg.mgf,2,42,21.000000
VGF153_B12,pos,.cache/extracted/pf1600_raw/VGF153_B12/pos/VGF153_B12_features_ms2_pos.mgf,50,1948,38.960000
VGF153_C01,neg,.cache/extracted/pf1600_raw/VGF153_C01/neg/VGF153_C01_features_ms2_neg.mgf,1278,35242,27.575900
VGF153_C01,pos,.cache/extracted/pf1600_raw/VGF153_C01/pos/VGF153_C01_features_ms2_pos.mgf,1427,68767,48.189909
VGF153_C02,neg,.cache/extracted/pf1600_raw/VGF153_C02/neg/VGF153_C02_features_ms2_neg.mgf,621,19211,30.935588
VGF153_C02,pos,.cache/extracted/pf1600_raw/VGF153_C02/pos/VGF153_C02_features_ms2_pos.mgf,853,53287,62.470106
VGF153_C03,neg,.cache/extracted/pf1600_raw/VGF153_C03/neg/VGF153_C03_features_ms2_neg.mgf,285,7775,27.280702
VGF153_C03,pos,.cache/extracted/pf1600_raw/VGF153_C03/pos/VGF153_C03_features_ms2_pos.mgf,887,40165,45.281849
VGF153_C04,neg,.cache/extracted/pf1600_raw/VGF153_C04/neg/VGF153_C04_features_ms2_neg.mgf,457,16631,36.391685
VGF153_C04,pos,.cache/extracted/pf1600_raw/VGF153_C04/pos/VGF153_C04_features_ms2_pos.mgf,779,45668,58.623877
VGF153_C05,neg,.cache/extracted/pf1600_raw/VGF153_C05/neg/VGF153_C05_features_ms2_neg.mgf,206,5283,25.645631
VGF153_C05,pos,.cache/extracted/pf1600_raw/VGF153_C05/pos/VGF153_C05_features_ms2_pos.mgf,495,23619,47.715152
VGF153_C06,neg,.cache/extracted/pf1600_raw/VGF153_C06/neg/VGF153_C06_features_ms2_neg.mgf,337,7677,22.780415
VGF153_C06,pos,.cache/extracted/pf1600_raw/VGF153_C06/pos/VGF153_C06_features_ms2_pos.mgf,482,23748,49.269710
VGF153_C07,neg,.cache/extracted/pf1600_raw/VGF153_C07/neg/VGF153_C07_features_ms2_neg.mgf,239,5647,23.627615
VGF153_C07,pos,.cache/extracted/pf1600_raw/VGF153_C07/pos/VGF153_C07_features_ms2_pos.mgf,647,34728,53.675425
VGF153_C08,neg,.cache/extracted/pf1600_raw/VGF153_C08/neg/VGF153_C08_features_ms2_neg.mgf,324,8860,27.345679
VGF153_C08,pos,.cache/extracted/pf1600_raw/VGF153_C08/pos/VGF153_C08_features_ms2_pos.mgf,699,35308,50.512160
VGF153_C09,neg,.cache/extracted/pf1600_raw/VGF153_C09/neg/VGF153_C09_features_ms2_neg.mgf,227,5208,22.942731
VGF153_C09,pos,.cache/extracted/pf1600_raw/VGF153_C09/pos/VGF153_C09_features_ms2_pos.mgf,452,22402,49.561947
VGF153_C10,neg,.cache/extracted/pf1600_raw/VGF153_C10/neg/VGF153_C10_features_ms2_neg.mgf,355,10521,29.636620
VGF153_C10,pos,.cache/extracted/pf1600_raw/VGF153_C10/pos/VGF153_C10_features_ms2_pos.mgf,737,43499,59.021710
VGF153_C11,neg,.cache/extracted/pf1600_raw/VGF153_C11/neg/VGF153_C11_features_ms2_neg.mgf,311,8519,27.392283
VGF153_C11,pos,.cache/extracted/pf1600_raw/VGF153_C11/pos/VGF153_C11_features_ms2_pos.mgf,452,21392,47.327434
VGF153_C12,neg,.cache/extracted/pf1600_raw/VGF153_C12/neg/VGF153_C12_features_ms2_neg.mgf,2,46,23.000000
VGF153_C12,pos,.cache/extracted/pf1600_raw/VGF153_C12/pos/VGF153_C12_features_ms2_pos.mgf,49,1790,36.530612
VGF153_D01,neg,.cache/extracted/pf1600_raw/VGF153_D01/neg/VGF153_D01_features_ms2_neg.mgf,1315,36146,27.487452
VGF153_D01,pos,.cache/extracted/pf1600_raw/VGF153_D01/pos/VGF153_D01_features_ms2_pos.mgf,1466,70208,47.890859
VGF153_D02,neg,.cache/extracted/pf1600_raw/VGF153_D02/neg/VGF153_D02_features_ms2_neg.mgf,584,17255,29.546233
VGF153_D02,pos,.cache/extracted/pf1600_raw/VGF153_D02/pos/VGF153_D02_features_ms2_pos.mgf,836,47572,56.904306
VGF153_D03,neg,.cache/extracted/pf1600_raw/VGF153_D03/neg/VGF153_D03_features_ms2_neg.mgf,276,7563,27.402174
VGF153_D03,pos,.cache/extracted/pf1600_raw/VGF153_D03/pos/VGF153_D03_features_ms2_pos.mgf,850,41039,48.281176
VGF153_D04,neg,.cache/extracted/pf1600_raw/VGF153_D04/neg/VGF153_D04_features_ms2_neg.mgf,859,29735,34.615832
VGF153_D04,pos,.cache/extracted/pf1600_raw/VGF153_D04/pos/VGF153_D04_features_ms2_pos.mgf,1093,56435,51.633120
VGF153_D05,neg,.cache/extracted/pf1600_raw/VGF153_D05/neg/VGF153_D05_features_ms2_neg.mgf,401,12692,31.650873
VGF153_D05,pos,.cache/extracted/pf1600_raw/VGF153_D05/pos/VGF153_D05_features_ms2_pos.mgf,803,41873,52.145704
VGF153_D06,neg,.cache/extracted/pf1600_raw/VGF153_D06/neg/VGF153_D06_features_ms2_neg.mgf,272,6769,24.886029
VGF153_D06,pos,.cache/extracted/pf1600_raw/VGF153_D06/pos/VGF153_D06_features_ms2_pos.mgf,495,24925,50.353535
VGF153_D07,neg,.cache/extracted/pf1600_raw/VGF153_D07/neg/VGF153_D07_features_ms2_neg.mgf,284,7518,26.471831
VGF153_D07,pos,.cache/extracted/pf1600_raw/VGF153_D07/pos/VGF153_D07_features_ms2_pos.mgf,698,34571,49.528653
VGF153_D08,neg,.cache/extracted/pf1600_raw/VGF153_D08/neg/VGF153_D08_features_ms2_neg.mgf,179,4970,27.765363
VGF153_D08,pos,.cache/extracted/pf1600_raw/VGF153_D08/pos/VGF153_D08_features_ms2_pos.mgf,393,17026,43.323155
VGF153_D09,neg,.cache/extracted/pf1600_raw/VGF153_D09/neg/VGF153_D09_features_ms2_neg.mgf,159,3546,22.301887
VGF153_D09,pos,.cache/extracted/pf1600_raw/VGF153_D09/pos/VGF153_D09_features_ms2_pos.mgf,247,12551,50.813765
VGF153_D10,neg,.cache/extracted/pf1600_raw/VGF153_D10/neg/VGF153_D10_features_ms2_neg.mgf,328,8554,26.079268
VGF153_D10,pos,.cache/extracted/pf1600_raw/VGF153_D10/pos/VGF153_D10_features_ms2_pos.mgf,629,29501,46.901431
VGF153_D11,neg,.cache/extracted/pf1600_raw/VGF153_D11/neg/VGF153_D11_features_ms2_neg.mgf,305,7358,24.124590
VGF153_D11,pos,.cache/extracted/pf1600_raw/VGF153_D11/pos/VGF153_D11_features_ms2_pos.mgf,618,29577,47.859223
VGF153_D12,neg,.cache/extracted/pf1600_raw/VGF153_D12/neg/VGF153_D12_features_ms2_neg.mgf,3,56,18.666667
VGF153_D12,pos,.cache/extracted/pf1600_raw/VGF153_D12/pos/VGF153_D12_features_ms2_pos.mgf,61,2720,44.590164
VGF153_E01,neg,.cache/extracted/pf1600_raw/VGF153_E01/neg/VGF153_E01_features_ms2_neg.mgf,1379,37882,27.470631
VGF153_E01,pos,.cache/extracted/pf1600_raw/VGF153_E01/pos/VGF153_E01_features_ms2_pos.mgf,1495,73781,49.351839
VGF153_E02,neg,.cache/extracted/pf1600_raw/VGF153_E02/neg/VGF153_E02_features_ms2_neg.mgf,324,8474,26.154321
VGF153_E02,pos,.cache/extracted/pf1600_raw/VGF153_E02/pos/VGF153_E02_features_ms2_pos.mgf,732,40262,55.002732
VGF153_E03,neg,.cache/extracted/pf1600_raw/VGF153_E03/neg/VGF153_E03_features_ms2_neg.mgf,230,5254,22.843478
VGF153_E03,pos,.cache/extracted/pf1600_raw/VGF153_E03/pos/VGF153_E03_features_ms2_pos.mgf,405,19035,47.000000
VGF153_E04,neg,.cache/extracted/pf1600_raw/VGF153_E04/neg/VGF153_E04_features_ms2_neg.mgf,412,13714,33.286408
VGF153_E04,pos,.cache/extracted/pf1600_raw/VGF153_E04/pos/VGF153_E04_features_ms2_pos.mgf,769,45027,58.552666
VGF153_E05,neg,.cache/extracted/pf1600_raw/VGF153_E05/neg/VGF153_E05_features_ms2_neg.mgf,262,7419,28.316794
VGF153_E05,pos,.cache/extracted/pf1600_raw/VGF153_E05/pos/VGF153_E05_features_ms2_pos.mgf,588,27740,47.176871
VGF153_E06,neg,.cache/extracted/pf1600_raw/VGF153_E06/neg/VGF153_E06_features_ms2_neg.mgf,86,2107,24.500000
VGF153_E06,pos,.cache/extracted/pf1600_raw/VGF153_E06/pos/VGF153_E06_features_ms2_pos.mgf,278,13500,48.561151
VGF153_E07,neg,.cache/extracted/pf1600_raw/VGF153_E07/neg/VGF153_E07_features_ms2_neg.mgf,334,9541,28.565868
VGF153_E07,pos,.cache/extracted/pf1600_raw/VGF153_E07/pos/VGF153_E07_features_ms2_pos.mgf,625,28654,45.846400
VGF153_E08,neg,.cache/extracted/pf1600_raw/VGF153_E08/neg/VGF153_E08_features_ms2_neg.mgf,332,9812,29.554217
VGF153_E08,pos,.cache/extracted/pf1600_raw/VGF153_E08/pos/VGF153_E08_features_ms2_pos.mgf,603,30815,51.102819
VGF153_E09,neg,.cache/extracted/pf1600_raw/VGF153_E09/neg/VGF153_E09_features_ms2_neg.mgf,185,4827,26.091892
VGF153_E09,pos,.cache/extracted/pf1600_raw/VGF153_E09/pos/VGF153_E09_features_ms2_pos.mgf,414,21943,53.002415
VGF153_E10,neg,.cache/extracted/pf1600_raw/VGF153_E10/neg/VGF153_E10_features_ms2_neg.mgf,180,4694,26.077778
VGF153_E10,pos,.cache/extracted/pf1600_raw/VGF153_E10/pos/VGF153_E10_features_ms2_pos.mgf,460,22337,48.558696
VGF153_E11,neg,.cache/extracted/pf1600_raw/VGF153_E11/neg/VGF153_E11_features_ms2_neg.mgf,438,13553,30.942922
VGF153_E11,pos,.cache/extracted/pf1600_raw/VGF153_E11/pos/VGF153_E11_features_ms2_pos.mgf,726,41097,56.607438
VGF153_E12,neg,.cache/extracted/pf1600_raw/VGF153_E12/neg/VGF153_E12_features_ms2_neg.mgf,2,32,16.000000
VGF153_E12,pos,.cache/extracted/pf1600_raw/VGF153_E12/pos/VGF153_E12_features_ms2_pos.mgf,50,1918,38.360000
VGF153_F01,neg,.cache/extracted/pf1600_raw/VGF153_F01/neg/VGF153_F01_features_ms2_neg.mgf,1263,34594,27.390340
VGF153_F01,pos,.cache/extracted/pf1600_raw/VGF153_F01/pos/VGF153_F01_features_ms2_pos.mgf,1417,67685,47.766408
VGF153_F02,neg,.cache/extracted/pf1600_raw/VGF153_F02/neg/VGF153_F02_features_ms2_neg.mgf,418,12479,29.854067
VGF153_F02,pos,.cache/extracted/pf1600_raw/VGF153_F02/pos/VGF153_F02_features_ms2_pos.mgf,620,38703,62.424194
VGF153_F03,neg,.cache/extracted/pf1600_raw/VGF153_F03/neg/VGF153_F03_features_ms2_neg.mgf,158,3859,24.424051
VGF153_F03,pos,.cache/extracted/pf1600_raw/VGF153_F03/pos/VGF153_F03_features_ms2_pos.mgf,428,20754,48.490654
VGF153_F04,neg,.cache/extracted/pf1600_raw/VGF153_F04/neg/VGF153_F04_features_ms2_neg.mgf,110,2469,22.445455
VGF153_F04,pos,.cache/extracted/pf1600_raw/VGF153_F04/pos/VGF153_F04_features_ms2_pos.mgf,355,18407,51.850704
VGF153_F05,neg,.cache/extracted/pf1600_raw/VGF153_F05/neg/VGF153_F05_features_ms2_neg.mgf,326,8694,26.668712
VGF153_F05,pos,.cache/extracted/pf1600_raw/VGF153_F05/pos/VGF153_F05_features_ms2_pos.mgf,658,28790,43.753799
VGF153_F06,neg,.cache/extracted/pf1600_raw/VGF153_F06/neg/VGF153_F06_features_ms2_neg.mgf,452,11808,26.123894
VGF153_F06,pos,.cache/extracted/pf1600_raw/VGF153_F06/pos/VGF153_F06_features_ms2_pos.mgf,1334,74348,55.733133
VGF153_F07,neg,.cache/extracted/pf1600_raw/VGF153_F07/neg/VGF153_F07_features_ms2_neg.mgf,275,6680,24.290909
VGF153_F07,pos,.cache/extracted/pf1600_raw/VGF153_F07/pos/VGF153_F07_features_ms2_pos.mgf,549,27544,50.171220
VGF153_F08,neg,.cache/extracted/pf1600_raw/VGF153_F08/neg/VGF153_F08_features_ms2_neg.mgf,339,9212,27.174041
VGF153_F08,pos,.cache/extracted/pf1600_raw/VGF153_F08/pos/VGF153_F08_features_ms2_pos.mgf,595,28053,47.147899
VGF153_F09,neg,.cache/extracted/pf1600_raw/VGF153_F09/neg/VGF153_F09_features_ms2_neg.mgf,465,13390,28.795699
VGF153_F09,pos,.cache/extracted/pf1600_raw/VGF153_F09/pos/VGF153_F09_features_ms2_pos.mgf,729,33066,45.358025
VGF153_F10,neg,.cache/extracted/pf1600_raw/VGF153_F10/neg/VGF153_F10_features_ms2_neg.mgf,382,10510,27.513089
VGF153_F10,pos,.cache/extracted/pf1600_raw/VGF153_F10/pos/VGF153_F10_features_ms2_pos.mgf,668,30587,45.788922
VGF153_F11,neg,.cache/extracted/pf1600_raw/VGF153_F11/neg/VGF153_F11_features_ms2_neg.mgf,360,11768,32.688889
VGF153_F11,pos,.cache/extracted/pf1600_raw/VGF153_F11/pos/VGF153_F11_features_ms2_pos.mgf,825,54552,66.123636
VGF153_F12,neg,.cache/extracted/pf1600_raw/VGF153_F12/neg/VGF153_F12_features_ms2_neg.mgf,2,45,22.500000
VGF153_F12,pos,.cache/extracted/pf1600_raw/VGF153_F12/pos/VGF153_F12_features_ms2_pos.mgf,53,1922,36.264151
VGF153_G01,neg,.cache/extracted/pf1600_raw/VGF153_G01/neg/VGF153_G01_features_ms2_neg.mgf,1348,36875,27.355341
VGF153_G01,pos,.cache/extracted/pf1600_raw/VGF153_G01/pos/VGF153_G01_features_ms2_pos.mgf,1483,72677,49.006743
VGF153_G02,neg,.cache/extracted/pf1600_raw/VGF153_G02/neg/VGF153_G02_features_ms2_neg.mgf,388,9158,23.603093
VGF153_G02,pos,.cache/extracted/pf1600_raw/VGF153_G02/pos/VGF153_G02_features_ms2_pos.mgf,731,35497,48.559508
VGF153_G03,neg,.cache/extracted/pf1600_raw/VGF153_G03/neg/VGF153_G03_features_ms2_neg.mgf,523,19226,36.760994
VGF153_G03,pos,.cache/extracted/pf1600_raw/VGF153_G03/pos/VGF153_G03_features_ms2_pos.mgf,803,49065,61.102117
VGF153_G04,neg,.cache/extracted/pf1600_raw/VGF153_G04/neg/VGF153_G04_features_ms2_neg.mgf,233,6775,29.077253
VGF153_G04,pos,.cache/extracted/pf1600_raw/VGF153_G04/pos/VGF153_G04_features_ms2_pos.mgf,559,25787,46.130590
VGF153_G05,neg,.cache/extracted/pf1600_raw/VGF153_G05/neg/VGF153_G05_features_ms2_neg.mgf,152,3845,25.296053
VGF153_G05,pos,.cache/extracted/pf1600_raw/VGF153_G05/pos/VGF153_G05_features_ms2_pos.mgf,370,19543,52.818919
VGF153_G06,neg,.cache/extracted/pf1600_raw/VGF153_G06/neg/VGF153_G06_features_ms2_neg.mgf,267,6648,24.898876
VGF153_G06,pos,.cache/extracted/pf1600_raw/VGF153_G06/pos/VGF153_G06_features_ms2_pos.mgf,780,37849,48.524359
VGF153_G07,neg,.cache/extracted/pf1600_raw/VGF153_G07/neg/VGF153_G07_features_ms2_neg.mgf,320,9122,28.506250
VGF153_G07,pos,.cache/extracted/pf1600_raw/VGF153_G07/pos/VGF153_G07_features_ms2_pos.mgf,526,24592,46.752852
VGF153_G08,neg,.cache/extracted/pf1600_raw/VGF153_G08/neg/VGF153_G08_features_ms2_neg.mgf,83,1615,19.457831
VGF153_G08,pos,.cache/extracted/pf1600_raw/VGF153_G08/pos/VGF153_G08_features_ms2_pos.mgf,246,12899,52.434959
VGF153_G09,neg,.cache/extracted/pf1600_raw/VGF153_G09/neg/VGF153_G09_features_ms2_neg.mgf,233,5962,25.587983
VGF153_G09,pos,.cache/extracted/pf1600_raw/VGF153_G09/pos/VGF153_G09_features_ms2_pos.mgf,534,27410,51.329588
VGF153_G10,neg,.cache/extracted/pf1600_raw/VGF153_G10/neg/VGF153_G10_features_ms2_neg.mgf,585,13779,23.553846
VGF153_G10,pos,.cache/extracted/pf1600_raw/VGF153_G10/pos/VGF153_G10_features_ms2_pos.mgf,1032,57753,55.962209
VGF153_G11,neg,.cache/extracted/pf1600_raw/VGF153_G11/neg/VGF153_G11_features_ms2_neg.mgf,337,9962,29.560831
VGF153_G11,pos,.cache/extracted/pf1600_raw/VGF153_G11/pos/VGF153_G11_features_ms2_pos.mgf,825,46236,56.043636
VGF153_G12,neg,.cache/extracted/pf1600_raw/VGF153_G12/neg/VGF153_G12_features_ms2_neg.mgf,2,48,24.000000
VGF153_G12,pos,.cache/extracted/pf1600_raw/VGF153_G12/pos/VGF153_G12_features_ms2_pos.mgf,51,2031,39.823529
VGF153_H01,neg,.cache/extracted/pf1600_raw/VGF153_H01/neg/VGF153_H01_features_ms2_neg.mgf,1379,37742,27.369108
VGF153_H01,pos,.cache/extracted/pf1600_raw/VGF153_H01/pos/VGF153_H01_features_ms2_pos.mgf,1546,77870,50.368693
VGF153_H02,neg,.cache/extracted/pf1600_raw/VGF153_H02/neg/VGF153_H02_features_ms2_neg.mgf,375,9803,26.141333
VGF153_H02,pos,.cache/extracted/pf1600_raw/VGF153_H02/pos/VGF153_H02_features_ms2_pos.mgf,901,41710,46.293008
